CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS 
PSYC 185EL (43085),Developmental Psychology  ELSJ,"Children, Family, & Society (Pathway), Experiential Learning for Social Justice",TR 10:20 AM - 12pm,DOWD 210,"Urdan, Timothy C.",5.00
PSYC 185EL (43085),Developmental Psychology  ELSJ,"Children, Family, & Society (Pathway), Experiential Learning for Social Justice",TR 10:20 AM - 12pm,DOWD 210,"Urdan, Timothy C.",5.00
PSYC 185EL (43085),Developmental Psychology  ELSJ,"Children, Family, & Society (Pathway), Experiential Learning for Social Justice",TR 10:20 AM - 12pm,DOWD 210,"Urdan, Timothy C.",5.00
PSYC 185EL (43085),Developmental Psychology  ELSJ,"Children, Family, & Society (Pathway), Experiential Learning for Social Justice",TR 10:20 AM - 12pm,DOWD 210,"Urdan, Timothy C.",5.00
COMM 30 Lab (42582),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 02:15 PM - 3:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42582),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 02:15 PM - 3:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42582),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 02:15 PM - 3:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42582),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 02:15 PM - 3:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42582),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 02:15 PM - 3:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42582),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 02:15 PM - 3:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42582),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 02:15 PM - 3:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 (42575),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 03:50 PM - 5:30pm,VARI 109,"Reese, Emily Ray",5.00
COMM 30 (42575),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 03:50 PM - 5:30pm,VARI 109,"Reese, Emily Ray",5.00
COMM 30 (42575),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 03:50 PM - 5:30pm,VARI 109,"Reese, Emily Ray",5.00
COMM 30 (42575),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 03:50 PM - 5:30pm,VARI 109,"Reese, Emily Ray",5.00
COMM 30 (42575),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 03:50 PM - 5:30pm,VARI 109,"Reese, Emily Ray",5.00
COMM 30 (42575),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 03:50 PM - 5:30pm,VARI 109,"Reese, Emily Ray",5.00
COMM 30 (42575),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 03:50 PM - 5:30pm,VARI 109,"Reese, Emily Ray",5.00
COMM 30 Lab (42583),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 04:00 PM - 5:30pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42583),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 04:00 PM - 5:30pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42583),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 04:00 PM - 5:30pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42583),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 04:00 PM - 5:30pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42583),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 04:00 PM - 5:30pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42583),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 04:00 PM - 5:30pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42583),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 04:00 PM - 5:30pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 (42571),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,VARI 109,"Ferraris, Amy",5.00
COMM 30 (42571),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,VARI 109,"Ferraris, Amy",5.00
COMM 30 (42571),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,VARI 109,"Ferraris, Amy",5.00
COMM 30 (42571),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,VARI 109,"Ferraris, Amy",5.00
COMM 30 (42571),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,VARI 109,"Ferraris, Amy",5.00
COMM 30 (42571),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,VARI 109,"Ferraris, Amy",5.00
COMM 30 (42571),Intro to Digital Filmmaking,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,VARI 109,"Ferraris, Amy",5.00
COMM 30 Lab (42579),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 08:30 AM - 10am,VARI 132,"Silva, Fernando A.",N/A
COMM 30 Lab (42579),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 08:30 AM - 10am,VARI 132,"Silva, Fernando A.",N/A
COMM 30 Lab (42579),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 08:30 AM - 10am,VARI 132,"Silva, Fernando A.",N/A
COMM 30 Lab (42579),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 08:30 AM - 10am,VARI 132,"Silva, Fernando A.",N/A
COMM 30 Lab (42579),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 08:30 AM - 10am,VARI 132,"Silva, Fernando A.",N/A
COMM 30 Lab (42579),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 08:30 AM - 10am,VARI 132,"Silva, Fernando A.",N/A
COMM 30 Lab (42579),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 08:30 AM - 10am,VARI 132,"Silva, Fernando A.",N/A
COMM 30 Lab (42580),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42580),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42580),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42580),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42580),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42580),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42580),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42586),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",F 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42586),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",F 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42586),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",F 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42586),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",F 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42586),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",F 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42586),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",F 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42586),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",F 10:30 AM - 12pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42581),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 12:15 PM - 1:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42581),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 12:15 PM - 1:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42581),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 12:15 PM - 1:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42581),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 12:15 PM - 1:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42581),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 12:15 PM - 1:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42581),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 12:15 PM - 1:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 30 Lab (42581),Intro to Digital Filmmaking Lab,"Cinema Studies (Pathway), Design Thinking (Pathway), Arts",W 12:15 PM - 1:45pm,VARI 132,"Reese, Emily Ray",N/A
COMM 187A (43879),Cinema in Age of Globalization,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",TR 10:20 AM - 12pm,ONLINE,"Nanda, Aparajita",5.00
COMM 187A (43879),Cinema in Age of Globalization,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",TR 10:20 AM - 12pm,ONLINE,"Nanda, Aparajita",5.00
COMM 187A (43879),Cinema in Age of Globalization,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",TR 10:20 AM - 12pm,ONLINE,"Nanda, Aparajita",5.00
COMM 187A (43879),Cinema in Age of Globalization,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",TR 10:20 AM - 12pm,ONLINE,"Nanda, Aparajita",5.00
COMM 187A (43879),Cinema in Age of Globalization,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",TR 10:20 AM - 12pm,ONLINE,"Nanda, Aparajita",5.00
COMM 187A (43879),Cinema in Age of Globalization,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",TR 10:20 AM - 12pm,ONLINE,"Nanda, Aparajita",5.00
COMM 187A (43879),Cinema in Age of Globalization,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",TR 10:20 AM - 12pm,ONLINE,"Nanda, Aparajita",5.00
COMM 188A (44477),Special Topics: Film,"Cinema Studies (Pathway), Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,VARI 128,"Chopra, Rohit",5.00
COMM 188A (44477),Special Topics: Film,"Cinema Studies (Pathway), Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,VARI 128,"Chopra, Rohit",5.00
COMM 188A (44477),Special Topics: Film,"Cinema Studies (Pathway), Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,VARI 128,"Chopra, Rohit",5.00
COMM 188A (44477),Special Topics: Film,"Cinema Studies (Pathway), Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,VARI 128,"Chopra, Rohit",5.00
COMM 188A (44477),Special Topics: Film,"Cinema Studies (Pathway), Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,VARI 128,"Chopra, Rohit",5.00
COMM 188A (44477),Special Topics: Film,"Cinema Studies (Pathway), Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,VARI 128,"Chopra, Rohit",5.00
COMM 188A (44477),Special Topics: Film,"Cinema Studies (Pathway), Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,VARI 128,"Chopra, Rohit",5.00
ENGL 120AW (43894),Film Studies,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,OCONR 107,"Leither, Nicholas Detra",5.00
ENGL 120AW (43894),Film Studies,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,OCONR 107,"Leither, Nicholas Detra",5.00
ENGL 120AW (43894),Film Studies,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,OCONR 107,"Leither, Nicholas Detra",5.00
ENGL 120AW (43894),Film Studies,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,OCONR 107,"Leither, Nicholas Detra",5.00
ENGL 120AW (43894),Film Studies,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,OCONR 107,"Leither, Nicholas Detra",5.00
ENGL 120AW (43894),Film Studies,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,OCONR 107,"Leither, Nicholas Detra",5.00
ENGL 120AW (43894),Film Studies,"Cinema Studies (Pathway), Advanced Writing, Cultures and Ideas 3",MWF 11:45 AM - 12:50pm,OCONR 107,"Leither, Nicholas Detra",5.00
ENGL 122AW (43895),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWF 10:30 AM - 11:35am,BERGIN 116,"Pfeiffer, Loring A",5.00
ENGL 122AW (43895),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWF 10:30 AM - 11:35am,BERGIN 116,"Pfeiffer, Loring A",5.00
ENGL 122AW (43895),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWF 10:30 AM - 11:35am,BERGIN 116,"Pfeiffer, Loring A",5.00
ENGL 122AW (43895),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWF 10:30 AM - 11:35am,BERGIN 116,"Pfeiffer, Loring A",5.00
ENGL 122AW (43895),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWF 10:30 AM - 11:35am,BERGIN 116,"Pfeiffer, Loring A",5.00
ENGL 122AW (43895),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWF 10:30 AM - 11:35am,BERGIN 116,"Pfeiffer, Loring A",5.00
ENGL 122AW (43895),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWF 10:30 AM - 11:35am,BERGIN 116,"Pfeiffer, Loring A",5.00
HIST 40 (44698),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",4.00
HIST 40 (44698),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",4.00
HIST 40 (44698),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",4.00
HIST 40 (44698),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",4.00
HIST 40 (44698),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",4.00
HIST 40 (44698),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",4.00
HIST 40 (44698),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",4.00
HIST 140 (43936),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",5.00
HIST 140 (43936),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",5.00
HIST 140 (43936),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",5.00
HIST 140 (43936),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",5.00
HIST 140 (43936),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",5.00
HIST 140 (43936),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",5.00
HIST 140 (43936),Black Internationlism Atlantic,"Cinema Studies (Pathway), Gender, Globalization & Empire (Pathway), Human Rights (Pathway), Race Place & Soc Inequalities (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,OCONR 209,"Odamtten, Harry Nii Koney",5.00
ITAL 187 (43949),Immigration in Ital Film & Lit,"Cinema Studies (Pathway), Civic Engagement",TR 02:00 PM - 3:40pm,KENNA 109,"Ferraro, Evelyn",5.00
ITAL 187 (43949),Immigration in Ital Film & Lit,"Cinema Studies (Pathway), Civic Engagement",TR 02:00 PM - 3:40pm,KENNA 109,"Ferraro, Evelyn",5.00
ITAL 187 (43949),Immigration in Ital Film & Lit,"Cinema Studies (Pathway), Civic Engagement",TR 02:00 PM - 3:40pm,KENNA 109,"Ferraro, Evelyn",5.00
ITAL 187 (43949),Immigration in Ital Film & Lit,"Cinema Studies (Pathway), Civic Engagement",TR 02:00 PM - 3:40pm,KENNA 109,"Ferraro, Evelyn",5.00
ITAL 187 (43949),Immigration in Ital Film & Lit,"Cinema Studies (Pathway), Civic Engagement",TR 02:00 PM - 3:40pm,KENNA 109,"Ferraro, Evelyn",5.00
