CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS 
WGST 102 (39069),Feminist Methods,"Gender, Sexuality & the Body (Pathway)",MW 05:25 PM - 7:10pm,KENNA 109,"Heard, CiAuna",5.00
WGST 102 (39069),Feminist Methods,"Gender, Sexuality & the Body (Pathway)",MW 05:25 PM - 7:10pm,KENNA 109,"Heard, CiAuna",5.00
WGST 102 (39069),Feminist Methods,"Gender, Sexuality & the Body (Pathway)",MW 05:25 PM - 7:10pm,KENNA 109,"Heard, CiAuna",5.00
WGST 102 (39069),Feminist Methods,"Gender, Sexuality & the Body (Pathway)",MW 05:25 PM - 7:10pm,KENNA 109,"Heard, CiAuna",5.00
WGST 102 (39069),Feminist Methods,"Gender, Sexuality & the Body (Pathway)",MW 05:25 PM - 7:10pm,KENNA 109,"Heard, CiAuna",5.00
WGST 132 (40447),Sociology of Gender,"Gender, Sexuality & the Body (Pathway), Diversity",TR 12:10 PM - 1:50pm,DOWD 108,"King, Molly Mccarthy",5.00
WGST 132 (40447),Sociology of Gender,"Gender, Sexuality & the Body (Pathway), Diversity",TR 12:10 PM - 1:50pm,DOWD 108,"King, Molly Mccarthy",5.00
WGST 132 (40447),Sociology of Gender,"Gender, Sexuality & the Body (Pathway), Diversity",TR 12:10 PM - 1:50pm,DOWD 108,"King, Molly Mccarthy",5.00
WGST 132 (40447),Sociology of Gender,"Gender, Sexuality & the Body (Pathway), Diversity",TR 12:10 PM - 1:50pm,DOWD 108,"King, Molly Mccarthy",5.00
WGST 132 (40447),Sociology of Gender,"Gender, Sexuality & the Body (Pathway), Diversity",TR 12:10 PM - 1:50pm,DOWD 108,"King, Molly Mccarthy",5.00
WGST 132 (40447),Sociology of Gender,"Gender, Sexuality & the Body (Pathway), Diversity",TR 12:10 PM - 1:50pm,DOWD 108,"King, Molly Mccarthy",5.00
WGST 132 (40447),Sociology of Gender,"Gender, Sexuality & the Body (Pathway), Diversity",TR 12:10 PM - 1:50pm,DOWD 108,"King, Molly Mccarthy",5.00
FREN 113 (39763),Sub-Saharan/Caribb Wom Writers,"Islamic Studies (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,KENNA 111,"Montfort, Catherine R",5.00
FREN 113 (39763),Sub-Saharan/Caribb Wom Writers,"Islamic Studies (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,KENNA 111,"Montfort, Catherine R",5.00
FREN 113 (39763),Sub-Saharan/Caribb Wom Writers,"Islamic Studies (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,KENNA 111,"Montfort, Catherine R",5.00
FREN 113 (39763),Sub-Saharan/Caribb Wom Writers,"Islamic Studies (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,KENNA 111,"Montfort, Catherine R",5.00
FREN 113 (39763),Sub-Saharan/Caribb Wom Writers,"Islamic Studies (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,KENNA 111,"Montfort, Catherine R",5.00
FREN 113 (39763),Sub-Saharan/Caribb Wom Writers,"Islamic Studies (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,KENNA 111,"Montfort, Catherine R",5.00
FREN 113 (39763),Sub-Saharan/Caribb Wom Writers,"Islamic Studies (Pathway), Cultures and Ideas 3",MW 03:30 PM - 5:15pm,KENNA 111,"Montfort, Catherine R",5.00
RSOC 81 (39827),Islam,"Islamic Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,CASA 7,"Morgan, Daniel",4.00
RSOC 81 (39827),Islam,"Islamic Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,CASA 7,"Morgan, Daniel",4.00
RSOC 81 (39827),Islam,"Islamic Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,CASA 7,"Morgan, Daniel",4.00
RSOC 81 (39827),Islam,"Islamic Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,CASA 7,"Morgan, Daniel",4.00
RSOC 81 (39827),Islam,"Islamic Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,CASA 7,"Morgan, Daniel",4.00
RSOC 81 (39827),Islam,"Islamic Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,CASA 7,"Morgan, Daniel",4.00
RSOC 81 (39827),Islam,"Islamic Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,CASA 7,"Morgan, Daniel",4.00
RSOC 190 (40123),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,OCONR 201,"Morgan, Daniel",5.00
RSOC 190 (40123),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,OCONR 201,"Morgan, Daniel",5.00
RSOC 190 (40123),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,OCONR 201,"Morgan, Daniel",5.00
RSOC 190 (40123),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,OCONR 201,"Morgan, Daniel",5.00
RSOC 190 (40123),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,OCONR 201,"Morgan, Daniel",5.00
RSOC 190 (40123),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,OCONR 201,"Morgan, Daniel",5.00
RSOC 190 (40123),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,OCONR 201,"Morgan, Daniel",5.00
SCTR 19 (38972),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWF 11:45 AM - 12:50pm,ALAM 108,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (38972),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWF 11:45 AM - 12:50pm,ALAM 108,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (38972),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWF 11:45 AM - 12:50pm,ALAM 108,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (38972),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWF 11:45 AM - 12:50pm,ALAM 108,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (38972),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWF 11:45 AM - 12:50pm,ALAM 108,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (38972),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWF 11:45 AM - 12:50pm,ALAM 108,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (38972),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWF 11:45 AM - 12:50pm,ALAM 108,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (40467),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",TR 12:10 PM - 1:50pm,KENNA 214,"Karam, Clovis",4.00
SCTR 19 (40467),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",TR 12:10 PM - 1:50pm,KENNA 214,"Karam, Clovis",4.00
SCTR 19 (40467),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",TR 12:10 PM - 1:50pm,KENNA 214,"Karam, Clovis",4.00
SCTR 19 (40467),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",TR 12:10 PM - 1:50pm,KENNA 214,"Karam, Clovis",4.00
SCTR 19 (40467),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",TR 12:10 PM - 1:50pm,KENNA 214,"Karam, Clovis",4.00
SCTR 19 (40467),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",TR 12:10 PM - 1:50pm,KENNA 214,"Karam, Clovis",4.00
SCTR 19 (40467),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",TR 12:10 PM - 1:50pm,KENNA 214,"Karam, Clovis",4.00
ENGL 115 (38515),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",TR 10:20 AM - 12pm,DOWD 304,"Michalski, Robert",5.00
ENGL 115 (38515),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",TR 10:20 AM - 12pm,DOWD 304,"Michalski, Robert",5.00
ENGL 115 (38515),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",TR 10:20 AM - 12pm,DOWD 304,"Michalski, Robert",5.00
ENGL 115 (38515),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",TR 10:20 AM - 12pm,DOWD 304,"Michalski, Robert",5.00
ENGL 115 (38515),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",TR 10:20 AM - 12pm,DOWD 304,"Michalski, Robert",5.00
ENGL 115 (38515),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",TR 10:20 AM - 12pm,DOWD 304,"Michalski, Robert",5.00
ENGL 115 (38515),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",TR 10:20 AM - 12pm,DOWD 304,"Michalski, Robert",5.00
BUSN 71 (39586),Foundations of Leadership,"Leading People, Org & Soc Chng (Pathway), Sustainability (Pathway)",W 03:30 PM - 5:30pm,OCONR 107,"Caffey, John Franklin",2.00
BUSN 71 (39586),Foundations of Leadership,"Leading People, Org & Soc Chng (Pathway), Sustainability (Pathway)",W 03:30 PM - 5:30pm,OCONR 107,"Caffey, John Franklin",2.00
BUSN 71 (39586),Foundations of Leadership,"Leading People, Org & Soc Chng (Pathway), Sustainability (Pathway)",W 03:30 PM - 5:30pm,OCONR 107,"Caffey, John Franklin",2.00
BUSN 71 (39586),Foundations of Leadership,"Leading People, Org & Soc Chng (Pathway), Sustainability (Pathway)",W 03:30 PM - 5:30pm,OCONR 107,"Caffey, John Franklin",2.00
BUSN 71 (39586),Foundations of Leadership,"Leading People, Org & Soc Chng (Pathway), Sustainability (Pathway)",W 03:30 PM - 5:30pm,OCONR 107,"Caffey, John Franklin",2.00
BUSN 71 (39586),Foundations of Leadership,"Leading People, Org & Soc Chng (Pathway), Sustainability (Pathway)",W 03:30 PM - 5:30pm,OCONR 107,"Caffey, John Franklin",2.00
BUSN 71 (39586),Foundations of Leadership,"Leading People, Org & Soc Chng (Pathway), Sustainability (Pathway)",W 03:30 PM - 5:30pm,OCONR 107,"Caffey, John Franklin",2.00
BUSN 196 (39141),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Mains, William James",1.00
BUSN 196 (39141),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Mains, William James",1.00
BUSN 196 (39141),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Mains, William James",1.00
BUSN 196 (39141),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Mains, William James",1.00
BUSN 196 (39141),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Mains, William James",1.00
BUSN 196 (39141),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Mains, William James",1.00
BUSN 196 (39141),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Mains, William James",1.00
BUSN 196 (39587),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Caffey, John Franklin",1.00
BUSN 196 (39587),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Caffey, John Franklin",1.00
BUSN 196 (39587),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Caffey, John Franklin",1.00
BUSN 196 (39587),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Caffey, John Franklin",1.00
BUSN 196 (39587),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Caffey, John Franklin",1.00
BUSN 196 (39587),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Caffey, John Franklin",1.00
BUSN 196 (39587),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Caffey, John Franklin",1.00
BUSN 196 (39588),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Versteeg, Brenda Joyce",1.00
BUSN 196 (39588),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Versteeg, Brenda Joyce",1.00
BUSN 196 (39588),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Versteeg, Brenda Joyce",1.00
BUSN 196 (39588),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Versteeg, Brenda Joyce",1.00
BUSN 196 (39588),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Versteeg, Brenda Joyce",1.00
BUSN 196 (39588),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Versteeg, Brenda Joyce",1.00
BUSN 196 (39588),Leadership Practicum,"Leading People, Org & Soc Chng (Pathway)",TBA,TBA,"Versteeg, Brenda Joyce",1.00
COMM 150B (39724),Public Relat Theories & Princi,"Leading People, Org & Soc Chng (Pathway)",TR 03:50 PM - 5:30pm,OCONR 201,"Hunter, Naomi",5.00
COMM 150B (39724),Public Relat Theories & Princi,"Leading People, Org & Soc Chng (Pathway)",TR 03:50 PM - 5:30pm,OCONR 201,"Hunter, Naomi",5.00
COMM 150B (39724),Public Relat Theories & Princi,"Leading People, Org & Soc Chng (Pathway)",TR 03:50 PM - 5:30pm,OCONR 201,"Hunter, Naomi",5.00
COMM 150B (39724),Public Relat Theories & Princi,"Leading People, Org & Soc Chng (Pathway)",TR 03:50 PM - 5:30pm,OCONR 201,"Hunter, Naomi",5.00
COMM 150B (39724),Public Relat Theories & Princi,"Leading People, Org & Soc Chng (Pathway)",TR 03:50 PM - 5:30pm,OCONR 201,"Hunter, Naomi",5.00
COMM 150B (39724),Public Relat Theories & Princi,"Leading People, Org & Soc Chng (Pathway)",TR 03:50 PM - 5:30pm,OCONR 201,"Hunter, Naomi",5.00
COMM 150B (39724),Public Relat Theories & Princi,"Leading People, Org & Soc Chng (Pathway)",TR 03:50 PM - 5:30pm,OCONR 201,"Hunter, Naomi",5.00
PHIL 19 (38821),Knowledge and Reality,"Paradigm Shifts (Pathway), Advanced Writing",MWF 02:15 PM - 3:20pm,KENNA 306,"Frise, Matthew Justin",4.00
PHIL 19 (38821),Knowledge and Reality,"Paradigm Shifts (Pathway), Advanced Writing",MWF 02:15 PM - 3:20pm,KENNA 306,"Frise, Matthew Justin",4.00
PHIL 19 (38821),Knowledge and Reality,"Paradigm Shifts (Pathway), Advanced Writing",MWF 02:15 PM - 3:20pm,KENNA 306,"Frise, Matthew Justin",4.00
PHIL 19 (38821),Knowledge and Reality,"Paradigm Shifts (Pathway), Advanced Writing",MWF 02:15 PM - 3:20pm,KENNA 306,"Frise, Matthew Justin",4.00
PHIL 19 (38821),Knowledge and Reality,"Paradigm Shifts (Pathway), Advanced Writing",MWF 02:15 PM - 3:20pm,KENNA 306,"Frise, Matthew Justin",4.00
PHIL 19 (38821),Knowledge and Reality,"Paradigm Shifts (Pathway), Advanced Writing",MWF 02:15 PM - 3:20pm,KENNA 306,"Frise, Matthew Justin",4.00
PHIL 19 (38821),Knowledge and Reality,"Paradigm Shifts (Pathway), Advanced Writing",MWF 02:15 PM - 3:20pm,KENNA 306,"Frise, Matthew Justin",4.00
TESP 2 (39030),"Magicians, Athletes & God","Paradigm Shifts (Pathway), Religion Theology & Culture 1",TR 03:50 PM - 5:30pm,LUCAS 206,"Vance-Trembath, Sally M",4.00
TESP 2 (39030),"Magicians, Athletes & God","Paradigm Shifts (Pathway), Religion Theology & Culture 1",TR 03:50 PM - 5:30pm,LUCAS 206,"Vance-Trembath, Sally M",4.00
TESP 2 (39030),"Magicians, Athletes & God","Paradigm Shifts (Pathway), Religion Theology & Culture 1",TR 03:50 PM - 5:30pm,LUCAS 206,"Vance-Trembath, Sally M",4.00
TESP 2 (39030),"Magicians, Athletes & God","Paradigm Shifts (Pathway), Religion Theology & Culture 1",TR 03:50 PM - 5:30pm,LUCAS 206,"Vance-Trembath, Sally M",4.00
TESP 2 (39030),"Magicians, Athletes & God","Paradigm Shifts (Pathway), Religion Theology & Culture 1",TR 03:50 PM - 5:30pm,LUCAS 206,"Vance-Trembath, Sally M",4.00
TESP 2 (39030),"Magicians, Athletes & God","Paradigm Shifts (Pathway), Religion Theology & Culture 1",TR 03:50 PM - 5:30pm,LUCAS 206,"Vance-Trembath, Sally M",4.00
TESP 2 (39030),"Magicians, Athletes & God","Paradigm Shifts (Pathway), Religion Theology & Culture 1",TR 03:50 PM - 5:30pm,LUCAS 206,"Vance-Trembath, Sally M",4.00
TESP 50 (39027),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWF 02:15 PM - 3:20pm,KENNA 308,"Raby, Elyse",4.00
TESP 50 (39027),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWF 02:15 PM - 3:20pm,KENNA 308,"Raby, Elyse",4.00
TESP 50 (39027),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWF 02:15 PM - 3:20pm,KENNA 308,"Raby, Elyse",4.00
TESP 50 (39027),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWF 02:15 PM - 3:20pm,KENNA 308,"Raby, Elyse",4.00
TESP 50 (39027),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWF 02:15 PM - 3:20pm,KENNA 308,"Raby, Elyse",4.00
TESP 50 (39027),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWF 02:15 PM - 3:20pm,KENNA 308,"Raby, Elyse",4.00
TESP 50 (39027),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWF 02:15 PM - 3:20pm,KENNA 308,"Raby, Elyse",4.00
TESP 124 (39014),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 104,"Vance-Trembath, Sally M",5.00
TESP 124 (39014),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 104,"Vance-Trembath, Sally M",5.00
TESP 124 (39014),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 104,"Vance-Trembath, Sally M",5.00
TESP 124 (39014),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 104,"Vance-Trembath, Sally M",5.00
TESP 124 (39014),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 104,"Vance-Trembath, Sally M",5.00
TESP 124 (39014),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 104,"Vance-Trembath, Sally M",5.00
TESP 124 (39014),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 104,"Vance-Trembath, Sally M",5.00
HIST 66 (40525),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",4.00
HIST 66 (40525),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",4.00
HIST 66 (40525),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",4.00
HIST 66 (40525),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",4.00
HIST 66 (40525),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",4.00
HIST 66 (40525),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",4.00
HIST 66 (40525),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",4.00
HIST 166 (38594),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",5.00
HIST 166 (38594),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",5.00
HIST 166 (38594),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",5.00
HIST 166 (38594),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",5.00
HIST 166 (38594),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",5.00
HIST 166 (38594),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",5.00
HIST 166 (38594),LatinAmerica:Empires&Borderlan,"Politics & Religion (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,DALY 206,"Jara, Alexandro",5.00
RSOC 188 (38960),Religion and Violence,"Politics & Religion (Pathway), Religion Theology & Culture 3",TR 10:20 AM - 12pm,CASA 8,"Dohar, William J",5.00
RSOC 188 (38960),Religion and Violence,"Politics & Religion (Pathway), Religion Theology & Culture 3",TR 10:20 AM - 12pm,CASA 8,"Dohar, William J",5.00
RSOC 188 (38960),Religion and Violence,"Politics & Religion (Pathway), Religion Theology & Culture 3",TR 10:20 AM - 12pm,CASA 8,"Dohar, William J",5.00
RSOC 188 (38960),Religion and Violence,"Politics & Religion (Pathway), Religion Theology & Culture 3",TR 10:20 AM - 12pm,CASA 8,"Dohar, William J",5.00
RSOC 188 (38960),Religion and Violence,"Politics & Religion (Pathway), Religion Theology & Culture 3",TR 10:20 AM - 12pm,CASA 8,"Dohar, William J",5.00
RSOC 188 (38960),Religion and Violence,"Politics & Religion (Pathway), Religion Theology & Culture 3",TR 10:20 AM - 12pm,CASA 8,"Dohar, William J",5.00
RSOC 188 (38960),Religion and Violence,"Politics & Religion (Pathway), Religion Theology & Culture 3",TR 10:20 AM - 12pm,CASA 8,"Dohar, William J",5.00
PHIL 186 (39789),Philosophy of Race,"Race Place & Soc Inequalities (Pathway), Diversity",MWF 01:00 PM - 2:05pm,WALSH MULP,"Kwan, Jonathan",5.00
PHIL 186 (39789),Philosophy of Race,"Race Place & Soc Inequalities (Pathway), Diversity",MWF 01:00 PM - 2:05pm,WALSH MULP,"Kwan, Jonathan",5.00
PHIL 186 (39789),Philosophy of Race,"Race Place & Soc Inequalities (Pathway), Diversity",MWF 01:00 PM - 2:05pm,WALSH MULP,"Kwan, Jonathan",5.00
PHIL 186 (39789),Philosophy of Race,"Race Place & Soc Inequalities (Pathway), Diversity",MWF 01:00 PM - 2:05pm,WALSH MULP,"Kwan, Jonathan",5.00
PHIL 186 (39789),Philosophy of Race,"Race Place & Soc Inequalities (Pathway), Diversity",MWF 01:00 PM - 2:05pm,WALSH MULP,"Kwan, Jonathan",5.00
PHIL 186 (39789),Philosophy of Race,"Race Place & Soc Inequalities (Pathway), Diversity",MWF 01:00 PM - 2:05pm,WALSH MULP,"Kwan, Jonathan",5.00
PHIL 186 (39789),Philosophy of Race,"Race Place & Soc Inequalities (Pathway), Diversity",MWF 01:00 PM - 2:05pm,WALSH MULP,"Kwan, Jonathan",5.00
TESP 165 (39852),Romero & Salvadoran Martyrs,"Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 102,"Pineda RSM, Ana Maria",5.00
TESP 165 (39852),Romero & Salvadoran Martyrs,"Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 102,"Pineda RSM, Ana Maria",5.00
TESP 165 (39852),Romero & Salvadoran Martyrs,"Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 102,"Pineda RSM, Ana Maria",5.00
TESP 165 (39852),Romero & Salvadoran Martyrs,"Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 102,"Pineda RSM, Ana Maria",5.00
TESP 165 (39852),Romero & Salvadoran Martyrs,"Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 102,"Pineda RSM, Ana Maria",5.00
TESP 165 (39852),Romero & Salvadoran Martyrs,"Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 102,"Pineda RSM, Ana Maria",5.00
TESP 165 (39852),Romero & Salvadoran Martyrs,"Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 03:30 PM - 5:15pm,KENNA 102,"Pineda RSM, Ana Maria",5.00
BIOL 144 Lab (39985),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39985),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39985),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39985),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39985),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39985),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39985),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39986),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39986),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39986),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39986),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
